wall_id,vertex_id,x,y
0,BEGIN,NaN,NaN
0,0,54.271819,94.069876
0,1,54.348939,94.069876
0,2,54.426059,94.069876
0,3,54.503179,94.069876
0,4,54.580299,94.069876
0,5,54.657419,94.069876
0,6,54.734539,94.069876
0,7,54.811659,94.069876
0,8,54.888779,94.069876
0,9,54.965899,94.069876
0,10,55.043019,94.069876
0,11,55.120139,94.069876
0,12,55.197259,94.069876
0,13,55.274379,94.069876
0,14,55.351499,93.992756
0,15,55.428619,93.992756
0,16,55.505739,93.992756
0,17,55.582859,93.992756
0,18,55.659979,93.992756
0,19,55.737099,93.992756
0,20,55.814219,93.992756
0,21,55.891339,93.992756
0,22,55.968459,93.915636
0,23,56.045579,93.915636
0,24,56.122699,93.915636
0,25,56.199819,93.915636
0,26,56.276939,93.915636
0,27,56.354059,93.838516
0,28,56.431179,93.838516
0,29,56.508299,93.838516
0,30,56.585419,93.838516
0,31,56.662539,93.838516
0,32,56.739659,93.761396
0,33,56.816779,93.761396
0,34,56.893899,93.761396
0,35,56.971019,93.761396
0,36,57.048139,93.684276
0,37,57.125259,93.684276
0,38,57.202379,93.684276
0,39,57.279499,93.607156
0,40,57.356619,93.607156
0,41,57.433739,93.607156
0,42,57.510859,93.607156
0,43,57.587979,93.530036
0,44,57.665099,93.530036
0,45,57.742219,93.530036
0,46,57.819339,93.530036
0,47,57.896459,93.452916
0,48,57.973579,93.452916
0,49,58.050699,93.452916
0,50,58.127819,93.375796
0,51,58.204939,93.375796
0,52,58.282059,93.375796
0,53,58.359179,93.298676
0,54,58.436299,93.298676
0,55,58.513419,93.298676
0,56,58.590539,93.221556
0,57,58.667659,93.221556
0,58,58.744779,93.221556
0,59,58.821899,93.144436
0,60,58.899019,93.144436
0,61,58.976139,93.144436
0,62,59.053259,93.067316
0,63,59.130379,93.067316
0,64,59.207499,92.990196
0,65,59.284619,92.990196
0,66,59.361739,92.990196
0,67,59.438859,92.913076
0,68,59.515979,92.913076
0,69,59.593099,92.835956
0,70,59.670219,92.835956
0,71,59.747339,92.758836
0,72,59.824459,92.758836
0,73,59.901579,92.758836
0,74,59.978699,92.681716
0,75,60.055819,92.681716
0,76,60.132939,92.604596
0,77,60.210059,92.604596
0,78,60.287179,92.527476
0,79,60.364299,92.527476
0,80,60.441419,92.450356
0,81,60.518539,92.373236
0,82,60.595659,92.373236
0,83,60.672779,92.296116
0,84,60.749899,92.296116
0,85,60.827019,92.218996
0,86,60.904139,92.218996
0,87,60.981259,92.141876
0,88,61.058379,92.064756
0,89,61.135499,92.064756
0,90,61.212619,91.987636
0,91,61.289739,91.910516
0,92,61.366859,91.910516
0,93,61.443979,91.833396
0,94,61.521099,91.756276
0,95,61.598219,91.756276
0,96,61.675339,91.679156
0,97,61.752459,91.602036
0,98,61.829579,91.602036
0,99,61.906699,91.524916
0,100,61.983819,91.447796
0,101,62.060939,91.370676
0,102,62.138059,91.293556
0,103,62.215179,91.293556
0,104,62.292299,91.216436
0,105,62.369419,91.139316
0,106,62.446539,91.062196
0,107,62.523659,90.985076
0,108,62.600779,90.907956
0,109,62.677899,90.830836
0,110,62.755019,90.753716
0,111,62.832139,90.676596
0,112,62.909259,90.599476
0,113,62.986379,90.522356
0,114,63.063499,90.445236
0,115,63.140619,90.368116
0,116,63.140619,90.290996
0,117,63.217739,90.213876
0,118,63.294859,90.136756
0,119,63.371979,90.059636
0,120,63.371979,89.982516
0,121,63.449099,89.905396
0,122,63.449099,89.828276
0,123,63.526219,89.751156
0,124,63.603339,89.674036
0,125,63.603339,89.596916
0,126,63.680459,89.519796
0,127,63.680459,89.442676
0,128,63.757579,89.365556
0,129,63.757579,89.288436
0,130,63.834699,89.211316
0,131,63.834699,89.134196
0,132,63.911819,89.057076
0,133,63.911819,88.979956
0,134,63.911819,88.902836
0,135,63.988939,88.825716
0,136,63.988939,88.748596
0,137,64.066059,88.671476
0,138,64.066059,88.594356
0,139,64.143179,88.517236
0,140,64.143179,88.440116
0,141,64.220299,88.362996
0,142,64.220299,88.285876
0,143,64.220299,88.208756
0,144,64.297419,88.131636
0,145,64.297419,88.054516
0,146,64.374539,87.977396
0,147,64.374539,87.900276
0,148,64.374539,87.823156
0,149,64.451659,87.746036
0,150,64.451659,87.668916
0,151,64.528779,87.591796
0,152,64.528779,87.514676
0,153,64.528779,87.437556
0,154,64.605899,87.360436
0,155,64.605899,87.283316
0,156,64.605899,87.206196
0,157,64.683019,87.129076
0,158,64.683019,87.051956
0,159,64.760139,86.974836
0,160,64.760139,86.897716
0,161,64.760139,86.820596
0,162,64.837259,86.743476
0,163,64.837259,86.666356
0,164,64.837259,86.589236
0,165,64.914379,86.512116
0,166,64.914379,86.434996
0,167,64.914379,86.357876
0,168,64.991499,86.280756
0,169,64.991499,86.203636
0,170,64.991499,86.126516
0,171,65.068619,86.049396
0,172,65.068619,85.972276
0,173,65.068619,85.895156
0,174,65.145739,85.818036
0,175,65.145739,85.740916
0,176,65.145739,85.663796
0,177,65.222859,85.586676
0,178,65.222859,85.509556
0,179,65.222859,85.432436
0,180,65.299979,85.355316
0,181,65.299979,85.278196
0,182,65.299979,85.201076
0,183,65.377099,85.123956
0,184,65.377099,85.046836
0,185,65.377099,84.969716
0,186,65.454219,84.892596
0,187,65.454219,84.815476
0,188,65.454219,84.738356
0,189,65.531339,84.661236
0,190,65.531339,84.584116
0,191,65.531339,84.506996
0,192,65.608459,84.429876
0,193,65.608459,84.352756
0,194,65.608459,84.275636
0,195,65.685579,84.198516
0,196,65.685579,84.121396
0,197,65.685579,84.044276
0,198,65.762699,83.967156
0,199,65.762699,83.890036
0,200,65.762699,83.812916
0,201,65.839819,83.735796
0,202,65.839819,83.658676
0,203,65.839819,83.581556
0,204,65.916939,83.504436
0,205,65.916939,83.427316
0,206,65.916939,83.350196
0,207,65.916939,83.273076
0,208,65.994059,83.195956
0,209,65.994059,83.118836
0,210,65.994059,83.041716
0,211,66.071179,82.964596
0,212,66.071179,82.887476
0,213,66.071179,82.810356
0,214,66.148299,82.733236
0,215,66.148299,82.656116
0,216,66.148299,82.578996
0,217,66.148299,82.501876
0,218,66.225419,82.424756
0,219,66.225419,82.347636
0,220,66.225419,82.270516
0,221,66.302539,82.193396
0,222,66.302539,82.116276
0,223,66.302539,82.039156
0,224,66.379659,81.962036
0,225,66.379659,81.884916
0,226,66.379659,81.807796
0,227,66.379659,81.730676
0,228,66.456779,81.653556
0,229,66.456779,81.576436
0,230,66.456779,81.499316
0,231,66.533899,81.422196
0,232,66.533899,81.345076
0,233,66.533899,81.267956
0,234,66.533899,81.190836
0,235,66.611019,81.113716
0,236,66.611019,81.036596
0,237,66.611019,80.959476
0,238,66.688139,80.882356
0,239,66.688139,80.805236
0,240,66.688139,80.728116
0,241,66.688139,80.650996
0,242,66.765259,80.573876
0,243,66.765259,80.496756
0,244,66.765259,80.419636
0,245,66.765259,80.342516
0,246,66.842379,80.265396
0,247,66.842379,80.188276
0,248,66.842379,80.111156
0,249,66.842379,80.034036
0,250,66.919499,79.956916
0,251,66.919499,79.879796
0,252,66.919499,79.802676
0,253,66.996619,79.725556
0,254,66.996619,79.648436
0,255,66.996619,79.571316
0,256,66.996619,79.494196
0,257,67.073739,79.417076
0,258,67.073739,79.339956
0,259,67.073739,79.262836
0,260,67.073739,79.185716
0,261,67.150859,79.108596
0,262,67.150859,79.031476
0,263,67.150859,78.954356
0,264,67.150859,78.877236
0,265,67.227979,78.800116
0,266,67.227979,78.722996
0,267,67.227979,78.645876
0,268,67.227979,78.568756
0,269,67.227979,78.491636
0,270,67.305099,78.414516
0,271,67.305099,78.337396
0,272,67.305099,78.260276
0,273,67.305099,78.183156
0,274,67.382219,78.106036
0,275,67.382219,78.028916
0,276,67.382219,77.951796
0,277,67.382219,77.874676
0,278,67.459339,77.797556
0,279,67.459339,77.720436
0,280,67.459339,77.643316
0,281,67.459339,77.566196
0,282,67.459339,77.489076
0,283,67.536459,77.411956
0,284,67.536459,77.334836
0,285,67.536459,77.257716
0,286,67.536459,77.180596
0,287,67.613579,77.103476
