wall_id,vertex_id,x,y
0,BEGIN,NaN,NaN
0,0,-15.019007,28.553683
0,1,-14.926337,28.553683
0,2,-14.833667,28.553683
0,3,-14.740997,28.553683
0,4,-14.648327,28.553683
0,5,-14.555657,28.553683
0,6,-14.462987,28.553683
0,7,-14.370317,28.553683
0,8,-14.277647,28.553683
0,9,-14.184977,28.461013
0,10,-14.092307,28.461013
0,11,-13.999637,28.461013
0,12,-13.906967,28.461013
0,13,-13.814297,28.368343
0,14,-13.721627,28.368343
0,15,-13.628957,28.368343
0,16,-13.536287,28.275673
0,17,-13.443617,28.275673
0,18,-13.350947,28.275673
0,19,-13.258277,28.183003
0,20,-13.165607,28.183003
0,21,-13.072937,28.090333
0,22,-12.980267,28.090333
0,23,-12.887597,28.090333
0,24,-12.794927,27.997663
0,25,-12.702257,27.997663
0,26,-12.609587,27.904993
0,27,-12.516917,27.904993
0,28,-12.424247,27.812323
0,29,-12.331577,27.812323
0,30,-12.238907,27.812323
0,31,-12.146237,27.719653
0,32,-12.053567,27.719653
0,33,-11.960897,27.626983
0,34,-11.868227,27.626983
0,35,-11.775557,27.534313
0,36,-11.682887,27.534313
0,37,-11.590217,27.441643
0,38,-11.497547,27.441643
0,39,-11.404877,27.348973
0,40,-11.312207,27.348973
0,41,-11.219537,27.256303
0,42,-11.126867,27.256303
0,43,-11.034197,27.256303
0,44,-10.941527,27.163633
0,45,-10.848857,27.163633
0,46,-10.756187,27.070963
0,47,-10.663517,27.070963
0,48,-10.570847,26.978293
0,49,-10.478177,26.978293
0,50,-10.385507,26.978293
0,51,-10.292837,26.885623
0,52,-10.200167,26.885623
0,53,-10.107497,26.792953
0,54,-10.014827,26.792953
0,55,-9.922157,26.700283
0,56,-9.829487,26.700283
0,57,-9.736817,26.607613
0,58,-9.644147,26.607613
0,59,-9.551477,26.607613
0,60,-9.458807,26.514943
0,61,-9.366137,26.514943
0,62,-9.273467,26.422273
0,63,-9.180797,26.422273
0,64,-9.088127,26.329603
0,65,-8.995457,26.329603
0,66,-8.902787,26.329603
0,67,-8.810117,26.236933
0,68,-8.717447,26.236933
0,69,-8.624777,26.144263
0,70,-8.532107,26.144263
0,71,-8.439437,26.051593
0,72,-8.346767,26.051593
0,73,-8.254097,26.051593
0,74,-8.161427,25.958923
0,75,-8.068757,25.958923
0,76,-7.976087,25.866253
0,77,-7.883417,25.866253
0,78,-7.790747,25.773583
0,79,-7.698077,25.773583
0,80,-7.605407,25.773583
0,81,-7.512737,25.680913
0,82,-7.420067,25.680913
0,83,-7.327397,25.588243
0,84,-7.234727,25.588243
0,85,-7.142057,25.495573
0,86,-7.049387,25.495573
0,87,-6.956717,25.402903
0,88,-6.864047,25.402903
0,89,-6.771377,25.402903
0,90,-6.678707,25.310233
0,91,-6.586037,25.310233
0,92,-6.493367,25.217563
0,93,-6.400697,25.217563
0,94,-6.308027,25.124893
0,95,-6.215357,25.124893
0,96,-6.122687,25.032223
0,97,-6.030017,25.032223
0,98,-5.937347,25.032223
0,99,-5.844677,24.939553
0,100,-5.752007,24.939553
0,101,-5.659337,24.846883
0,102,-5.566667,24.846883
0,103,-5.473997,24.754213
0,104,-5.381327,24.754213
0,105,-5.288657,24.661543
0,106,-5.195987,24.661543
0,107,-5.103317,24.568873
0,108,-5.010647,24.568873
0,109,-4.917977,24.476203
0,110,-4.825307,24.476203
0,111,-4.732637,24.383533
0,112,-4.639967,24.383533
0,113,-4.547297,24.290863
0,114,-4.454627,24.290863
0,115,-4.361957,24.198193
0,116,-4.269287,24.198193
0,117,-4.176617,24.105523
0,118,-4.083947,24.105523
0,119,-3.991277,24.012853
0,120,-3.898607,24.012853
0,121,-3.805937,23.920183
0,122,-3.713267,23.920183
0,123,-3.620597,23.827513
0,124,-3.527927,23.827513
0,125,-3.435257,23.734843
0,126,-3.342587,23.734843
0,127,-3.249917,23.642173
0,128,-3.157247,23.642173
0,129,-3.064577,23.549503
0,130,-2.971907,23.549503
0,131,-2.879237,23.456833
0,132,-2.786567,23.456833
0,133,-2.693897,23.364163
0,134,-2.601227,23.364163
0,135,-2.508557,23.271493
0,136,-2.415887,23.271493
0,137,-2.323217,23.178823
0,138,-2.230547,23.178823
0,139,-2.137877,23.086153
