wall_id,vertex_id,x,y
0,BEGIN,NaN,NaN
0,0,16.220099,100.657469
0,1,16.284559,100.657469
0,2,16.349019,100.657469
0,3,16.413479,100.657469
0,4,16.477939,100.657469
0,5,16.542399,100.657469
0,6,16.606859,100.657469
0,7,16.671319,100.657469
0,8,16.735779,100.657469
0,9,16.800239,100.657469
0,10,16.864699,100.657469
0,11,16.929159,100.657469
0,12,16.993619,100.657469
0,13,17.058079,100.593009
0,14,17.122539,100.593009
0,15,17.186999,100.593009
0,16,17.251459,100.593009
0,17,17.315919,100.593009
0,18,17.380379,100.593009
0,19,17.444839,100.593009
0,20,17.509299,100.593009
0,21,17.573759,100.593009
0,22,17.638219,100.528549
0,23,17.702679,100.528549
0,24,17.767139,100.528549
0,25,17.831599,100.528549
0,26,17.896059,100.528549
0,27,17.960519,100.528549
0,28,18.024979,100.464089
0,29,18.089439,100.464089
0,30,18.153899,100.464089
0,31,18.218359,100.464089
0,32,18.282819,100.399629
0,33,18.347279,100.399629
0,34,18.411739,100.399629
0,35,18.476199,100.335169
0,36,18.540659,100.335169
0,37,18.605119,100.335169
0,38,18.669579,100.335169
0,39,18.734039,100.270709
0,40,18.798499,100.270709
0,41,18.862959,100.206249
0,42,18.927419,100.206249
0,43,18.991879,100.206249
0,44,19.056339,100.141789
0,45,19.120799,100.141789
0,46,19.185259,100.141789
0,47,19.249719,100.077329
0,48,19.314179,100.077329
0,49,19.378639,100.012869
0,50,19.443099,100.012869
0,51,19.507559,99.948409
0,52,19.572019,99.948409
0,53,19.636479,99.883949
0,54,19.700939,99.883949
0,55,19.765399,99.819489
0,56,19.829859,99.819489
0,57,19.894319,99.755029
0,58,19.958779,99.755029
0,59,20.023239,99.690569
0,60,20.087699,99.690569
0,61,20.152159,99.626109
0,62,20.216619,99.561649
0,63,20.281079,99.561649
0,64,20.345539,99.497189
0,65,20.409999,99.497189
0,66,20.474459,99.432729
0,67,20.538919,99.432729
0,68,20.603379,99.368269
0,69,20.667839,99.303809
0,70,20.732299,99.303809
0,71,20.796759,99.239349
0,72,20.861219,99.174889
0,73,20.925679,99.174889
0,74,20.990139,99.110429
0,75,21.054599,99.110429
0,76,21.119059,99.045969
0,77,21.183519,98.981509
0,78,21.247979,98.981509
0,79,21.312439,98.917049
0,80,21.376899,98.852589
0,81,21.441359,98.852589
0,82,21.505819,98.788129
0,83,21.570279,98.723669
0,84,21.634739,98.723669
0,85,21.699199,98.659209
0,86,21.763659,98.594749
