wall_id,vertex_id,x,y
0,BEGIN,NaN,NaN
0,0,151.500000,305.200000
0,1,151.550000,305.200000
0,2,151.600000,305.200000
0,3,151.650000,305.200000
0,4,151.700000,305.200000
0,5,151.750000,305.200000
0,6,151.800000,305.200000
0,7,151.850000,305.200000
0,8,151.900000,305.200000
0,9,151.950000,305.200000
0,10,152.000000,305.200000
0,11,152.050000,305.200000
0,12,152.100000,305.200000
0,13,152.150000,305.200000
0,14,152.200000,305.200000
0,15,152.250000,305.200000
0,16,152.300000,305.200000
0,17,152.350000,305.200000
0,18,152.400000,305.200000
0,19,152.450000,305.200000
0,20,152.500000,305.200000
0,21,152.550000,305.200000
0,22,152.600000,305.200000
0,23,152.650000,305.200000
0,24,152.700000,305.200000
0,25,152.750000,305.200000
0,26,152.800000,305.200000
0,27,152.850000,305.200000
0,28,152.900000,305.200000
0,29,152.950000,305.200000
0,30,153.000000,305.200000
0,31,153.050000,305.200000
0,32,153.100000,305.200000
0,33,153.150000,305.200000
0,34,153.200000,305.200000
0,35,153.250000,305.200000
0,36,153.300000,305.200000
0,37,153.350000,305.200000
0,38,153.400000,305.200000
0,39,153.450000,305.200000
0,40,153.500000,305.200000
0,41,153.550000,305.200000
0,42,153.600000,305.200000
0,43,153.650000,305.200000
0,44,153.700000,305.200000
0,45,153.750000,305.200000
0,46,153.800000,305.200000
0,47,153.850000,305.200000
0,48,153.900000,305.200000
0,49,153.950000,305.200000
0,50,154.000000,305.200000
0,51,154.050000,305.200000
0,52,154.100000,305.200000
0,53,154.150000,305.200000
0,54,154.200000,305.200000
0,55,154.250000,305.200000
0,56,154.300000,305.200000
0,57,154.350000,305.200000
0,58,154.400000,305.200000
0,59,154.450000,305.200000
0,60,154.500000,305.200000
0,61,154.550000,305.200000
0,62,154.600000,305.200000
0,63,154.650000,305.200000
0,64,154.700000,305.200000
0,65,154.750000,305.200000
0,66,154.800000,305.200000
0,67,154.850000,305.200000
0,68,154.900000,305.200000
0,69,154.950000,305.200000
0,70,155.000000,305.200000
0,71,155.050000,305.200000
0,72,155.100000,305.200000
0,73,155.150000,305.200000
0,74,155.200000,305.200000
0,75,155.250000,305.200000
0,76,155.300000,305.200000
0,77,155.350000,305.200000
0,78,155.400000,305.200000
0,79,155.450000,305.200000
0,80,155.500000,305.200000
0,81,155.550000,305.200000
0,82,155.600000,305.200000
