wall_id,vertex_id,x,y
0,BEGIN,NaN,NaN
0,0,-68.856639,55.099923
0,1,-68.798679,55.099923
0,2,-68.740719,55.099923
0,3,-68.682759,55.099923
0,4,-68.624799,55.099923
0,5,-68.566839,55.099923
0,6,-68.508879,55.099923
0,7,-68.450919,55.099923
0,8,-68.392959,55.099923
0,9,-68.334999,55.099923
0,10,-68.277039,55.099923
0,11,-68.219079,55.099923
0,12,-68.161119,55.099923
0,13,-68.103159,55.099923
0,14,-68.045199,55.099923
0,15,-67.987239,55.099923
0,16,-67.929279,55.099923
0,17,-67.871319,55.099923
0,18,-67.813359,55.099923
0,19,-67.755399,55.099923
0,20,-67.697439,55.099923
0,21,-67.639479,55.099923
0,22,-67.581519,55.099923
0,23,-67.523559,55.099923
0,24,-67.465599,55.099923
0,25,-67.407639,55.099923
0,26,-67.349679,55.099923
0,27,-67.291719,55.099923
0,28,-67.233759,55.099923
0,29,-67.175799,55.099923
0,30,-67.117839,55.099923
0,31,-67.059879,55.099923
0,32,-67.001919,55.099923
0,33,-66.943959,55.099923
0,34,-66.885999,55.099923
0,35,-66.828039,55.099923
0,36,-66.770079,55.099923
0,37,-66.712119,55.099923
0,38,-66.654159,55.099923
0,39,-66.596199,55.099923
0,40,-66.538239,55.099923
0,41,-66.480279,55.099923
0,42,-66.422319,55.099923
0,43,-66.364359,55.099923
0,44,-66.306399,55.099923
0,45,-66.248439,55.099923
0,46,-66.190479,55.099923
0,47,-66.132519,55.099923
0,48,-66.074559,55.099923
0,49,-66.016599,55.099923
0,50,-65.958639,55.099923
0,51,-65.900679,55.099923
0,52,-65.842719,55.099923
0,53,-65.784759,55.099923
0,54,-65.726799,55.099923
0,55,-65.668839,55.099923
0,56,-65.610879,55.099923
0,57,-65.552919,55.099923
0,58,-65.494959,55.099923
0,59,-65.436999,55.099923
0,60,-65.379039,55.099923
0,61,-65.321079,55.099923
0,62,-65.263119,55.099923
0,63,-65.205159,55.099923
0,64,-65.147199,55.099923
0,65,-65.089239,55.099923
0,66,-65.031279,55.099923
0,67,-64.973319,55.099923
0,68,-64.915359,55.099923
0,69,-64.857399,55.099923
0,70,-64.799439,55.099923
0,71,-64.741479,55.099923
0,72,-64.683519,55.099923
0,73,-64.625559,55.099923
0,74,-64.567599,55.099923
0,75,-64.509639,55.099923
0,76,-64.451679,55.099923
0,77,-64.393719,55.099923
0,78,-64.335759,55.099923
0,79,-64.277799,55.099923
0,80,-64.219839,55.099923
0,81,-64.161879,55.099923
0,82,-64.103919,55.099923
0,83,-64.045959,55.099923
0,84,-63.987999,55.099923
0,85,-63.930039,55.099923
0,86,-63.872079,55.099923
0,87,-63.814119,55.099923
0,88,-63.756159,55.099923
0,89,-63.698199,55.099923
0,90,-63.640239,55.099923
0,91,-63.582279,55.099923
0,92,-63.524319,55.099923
0,93,-63.466359,55.099923
0,94,-63.408399,55.099923
0,95,-63.350439,55.099923
0,96,-63.292479,55.099923
0,97,-63.234519,55.099923
0,98,-63.176559,55.099923
0,99,-63.118599,55.099923
0,100,-63.060639,55.099923
0,101,-63.002679,55.099923
0,102,-62.944719,55.099923
0,103,-62.886759,55.099923
0,104,-62.828799,55.099923
0,105,-62.770839,55.099923
0,106,-62.712879,55.099923
0,107,-62.654919,55.099923
0,108,-62.596959,55.099923
0,109,-62.538999,55.099923
0,110,-62.481039,55.099923
0,111,-62.423079,55.099923
0,112,-62.365119,55.099923
0,113,-62.307159,55.099923
0,114,-62.249199,55.099923
0,115,-62.191239,55.099923
0,116,-62.133279,55.099923
0,117,-62.075319,55.099923
0,118,-62.017359,55.099923
0,119,-61.959399,55.099923
0,120,-61.901439,55.099923
0,121,-61.843479,55.099923
0,122,-61.785519,55.041963
0,123,-61.727559,55.041963
0,124,-61.669599,55.041963
0,125,-61.611639,55.041963
0,126,-61.553679,55.041963
0,127,-61.495719,55.041963
0,128,-61.437759,55.041963
0,129,-61.379799,55.041963
0,130,-61.321839,55.041963
0,131,-61.263879,55.041963
0,132,-61.205919,55.041963
0,133,-61.147959,55.041963
0,134,-61.089999,55.041963
0,135,-61.032039,55.041963
0,136,-60.974079,55.041963
0,137,-60.916119,55.041963
0,138,-60.858159,55.041963
0,139,-60.800199,55.041963
0,140,-60.742239,55.041963
0,141,-60.684279,55.041963
0,142,-60.626319,55.041963
0,143,-60.568359,55.041963
0,144,-60.510399,55.041963
0,145,-60.452439,54.984003
